hsa-miR-627-3p	0	2	0	0	2	0	2	0	3	1	0	0	0	5	0	0	3	1	5	5	0	0	2	0	0	5	5	5	0	1	5	4	1	0	4	5	7	9	5	2	10	1	11	0	0	12	3	12	3	0	0	7	1	2	5	1	9	0	3	3	3	6	1	2	7	1	0	2	1	4	5	0
hsa-miR-627-5p	6	10	0	1	2	9	6	3	1	6	4	1	4	0	3	0	1	1	3	6	0	3	2	2	0	6	2	13	16	15	4	4	9	0	0	4	0	4	3	2	2	0	3	6	3	0	15	9	3	0	0	9	0	1	0	8	8	8	8	5	10	2	0	2	1	4	0	5	6	11	13	7
hsa-miR-628-3p	28	13	16	18	17	9	16	15	24	34	17	8	4	12	23	11	4	16	17	16	22	22	14	27	7	15	40	25	31	49	15	41	74	21	9	18	38	98	43	26	25	12	105	26	6	13	28	34	26	51	35	95	19	3	27	15	59	14	14	21	13	36	48	19	24	10	6	17	23	22	29	38
hsa-miR-628-5p	9	7	10	12	6	4	16	4	20	16	29	2	0	0	16	13	14	21	7	20	13	3	7	11	3	13	32	15	18	16	4	39	52	0	4	5	26	50	15	10	54	3	23	18	11	11	11	20	22	7	48	56	32	13	7	76	67	16	22	21	12	34	29	15	32	4	8	29	12	14	54	13
hsa-miR-629-3p	2	4	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	4	0	0	0	9	0	0	0	1	0	2	0	0	0	1	4	0	0	0	0	1	0	0	0	4	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-629-5p	16	144	30	36	32	44	98	57	47	66	74	33	77	52	13	38	25	61	81	71	17	32	50	20	30	65	85	140	63	143	29	102	127	36	20	64	89	143	89	43	45	63	535	81	54	78	63	68	91	61	37	522	63	71	33	78	226	13	72	63	42	70	51	47	127	38	25	68	109	141	103	287
hsa-miR-632	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	3
hsa-miR-641	1	0	3	0	0	13	0	0	2	0	1	5	0	1	14	3	1	0	2	0	3	5	0	3	3	0	5	0	3	0	0	11	5	0	0	5	0	12	1	2	0	2	5	0	2	5	6	2	9	11	0	4	0	4	0	6	5	9	0	11	2	3	1	3	2	0	10	8	0	1	10	4
hsa-miR-642a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-642a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-642b-5p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-643	8	0	0	4	0	0	2	0	0	0	1	0	0	6	0	0	0	4	0	0	4	0	0	0	0	0	2	6	3	4	2	3	2	0	0	0	7	4	0	3	0	0	1	1	0	0	3	0	4	0	0	8	3	0	1	9	0	0	0	0	11	6	2	0	0	0	1	2	3	2	2	2
hsa-miR-6499-5p	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	2	0	1	0	0	0	0	0	0	0	0	4	0	0	0
hsa-miR-6500-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
hsa-miR-6501-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6501-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
hsa-miR-6502-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6502-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6503-3p	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
hsa-miR-6503-5p	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	3
hsa-miR-6505-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0
hsa-miR-6505-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6508-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6508-5p	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0
hsa-miR-6509-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	4	0	0
hsa-miR-6509-5p	0	0	0	0	1	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	3	0	1	2	0	0	6	0	1	0	5	2	0	0	0	0	5	5	0	0	5	0	0	0	0	0	0
hsa-miR-6510-3p	4	8	9	1	10	7	12	0	6	5	16	6	0	1	7	5	6	6	10	16	5	1	1	0	2	4	28	12	14	1	0	0	3	0	0	0	0	8	0	11	10	10	3	12	16	0	15	2	6	17	11	1	5	7	2	2	3	9	2	13	7	3	17	8	0	2	8	11	21	8	19	2
hsa-miR-6510-5p	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6511a-3p	0	0	0	3	1	3	0	0	0	0	3	0	0	0	2	2	0	1	0	2	0	0	0	0	0	0	3	0	3	2	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	4	1	1	2	0	0	3	4	0	0	2	0	0	0	3	0	0	1	0	1	3	0	0	0	0	1	4
hsa-miR-6511a-5p	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0
hsa-miR-6511b-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	2	0	0	0	1	0	0	1	0	7	0	0	0	0	0	2	2	0	0	2	2	0	0	3	0	0	4	2	0	0	0	1	0	0	0	4
hsa-miR-6511b-5p	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0
hsa-miR-6512-5p	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6513-3p	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0
hsa-miR-6513-5p	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	4
hsa-miR-651-3p	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6514-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-6514-5p	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4
hsa-miR-6515-3p	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-6515-5p	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1	4	3	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
hsa-miR-651-5p	40	88	47	134	40	104	160	132	122	138	104	83	21	39	102	73	45	90	143	137	49	46	62	91	34	86	167	124	93	56	19	57	166	53	15	137	47	245	107	88	129	81	165	141	197	124	160	77	134	22	74	173	83	107	125	63	149	128	104	157	161	221	175	82	112	75	22	174	128	212	195	182
hsa-miR-6516-3p	0	6	10	20	0	11	5	26	28	2	48	16	0	5	27	4	10	20	41	48	20	4	37	4	5	21	59	20	8	27	7	47	89	22	10	7	25	32	25	34	21	9	11	14	39	40	42	34	6	0	26	12	28	10	18	31	36	29	20	17	9	68	12	32	14	8	4	37	35	45	50	18
hsa-miR-6516-5p	1	2	0	3	3	0	5	9	2	3	1	0	0	8	15	1	0	2	0	3	0	0	0	0	1	4	15	0	4	6	0	8	14	0	0	1	7	4	4	1	2	6	7	1	4	3	9	2	3	0	9	3	6	9	0	3	14	3	1	5	1	3	1	0	11	0	7	2	0	2	5	5
hsa-miR-652-3p	226	190	131	181	141	149	233	201	238	161	272	149	72	176	166	198	110	192	305	271	158	138	208	135	93	236	359	181	263	361	152	283	808	178	62	201	393	473	311	315	339	174	272	230	327	530	293	296	247	226	282	388	367	160	179	441	593	237	127	293	241	635	313	256	277	111	103	284	274	257	518	274
hsa-miR-652-5p	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	3	0	0	0	5	0	4	1	2	0	0	0	0	3	2	0	4	0	0	0	0	0	0	0	2	0	7	0	2	0	0	0	0	2	0	1	0	6	0	0	0	1	1	0	9	0	0	0	0	0	0	0	0	1
hsa-miR-653-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-653-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-654-3p	2	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	4	0	2	0	0	1	2	0
hsa-miR-654-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-655-3p	5	3	6	1	0	8	3	8	0	4	0	1	0	9	5	0	0	0	5	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	4	18	0	0	0	9	0	0	0	0	11	0	0	0	0	0	0	0	1	0	10	0	0	9	0	5	5	0	2	3	0	0	0	1	16	1
hsa-miR-656-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	4	0	3	0	0	0	6	0	0	0	0	0	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	6	8	0	0	3	8	0	0	0	1	0
hsa-miR-656-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
hsa-miR-659-3p	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-659-5p	2	0	1	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	2	7	1	0	2	0	0	2	2	1	0	0	0	0	0	6	0	12	1	0	1	0	0	3	2	0	0	0	0	0	0	0	1	2	1	0	0
hsa-miR-660-3p	0	0	4	2	0	4	3	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	7	0	0	0	0	1	3	6	0	2	0	4	6	0	0	3	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	2	0	8	1
hsa-miR-660-5p	74	146	70	44	51	99	163	104	119	112	131	81	40	81	167	107	59	107	109	190	72	124	129	72	52	153	133	209	103	108	110	80	243	49	7	115	139	358	65	75	80	67	483	132	146	102	216	133	177	93	106	556	105	106	105	132	381	146	97	240	154	213	210	98	174	70	32	177	203	205	361	455
hsa-miR-663a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-663b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-664a-3p	95	23	177	64	161	71	160	92	200	143	142	118	13	107	297	117	110	110	109	195	177	42	108	73	34	163	279	75	168	100	75	68	160	58	34	145	220	484	155	123	188	71	53	105	210	154	220	121	188	290	358	121	135	112	158	164	237	172	67	204	102	306	262	239	138	36	49	127	141	117	365	104
hsa-miR-664a-5p	45	63	49	73	46	31	110	67	96	65	96	47	21	61	85	68	49	49	138	97	42	60	69	48	14	49	114	45	109	99	26	63	177	27	24	83	138	177	86	77	111	31	41	90	92	65	126	105	81	81	100	64	147	55	53	135	317	69	38	126	70	263	143	114	93	26	28	87	109	98	198	114
hsa-miR-664b-3p	4	4	9	13	2	5	15	15	21	4	18	11	0	2	28	0	15	10	23	23	26	0	11	5	2	6	38	17	10	8	7	12	37	2	2	9	15	26	11	19	26	4	7	13	28	0	18	20	19	4	22	5	11	5	5	26	24	22	4	11	9	32	17	23	21	6	7	10	13	6	36	6
hsa-miR-664b-5p	4	5	0	0	3	0	4	0	0	0	5	0	2	0	0	0	0	0	0	0	4	0	0	6	1	0	5	7	3	0	1	0	3	0	0	0	7	21	0	0	2	0	0	5	0	2	4	0	2	1	0	6	2	2	1	4	11	2	0	0	0	1	1	10	1	4	0	4	4	1	0	3
hsa-miR-665	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-671-3p	16	8	17	4	4	6	5	2	6	2	10	1	0	1	2	15	2	5	8	6	9	4	9	11	2	0	2	4	1	3	4	11	18	3	0	15	23	21	17	0	15	1	18	7	17	36	10	15	11	3	11	17	8	0	1	6	21	5	18	2	2	23	4	2	9	7	3	4	14	5	9	6
hsa-miR-6715a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6715b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-671-5p	14	13	14	8	17	0	14	5	6	16	20	11	4	8	5	5	1	6	14	16	0	5	38	4	3	5	48	21	10	17	2	32	86	12	0	8	21	32	21	11	17	27	38	33	20	62	16	32	12	7	13	15	31	18	9	33	42	27	23	14	8	37	6	20	35	9	6	22	28	14	32	29
hsa-miR-6716-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-6724-5p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-6726-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2	0	0	4	0
hsa-miR-6728-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6729-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-6729-5p	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	4	0	0	1	0	1	0	1	0	0	0	2	0	6	0	0	0	0	1	0	0	0	0
hsa-miR-6730-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6730-5p	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6732-3p	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
hsa-miR-6733-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6733-5p	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	1	0	0	0	0	5	0	4	0	0	0	0	2	0	0	0	2	0	5	0	3	0	0	2	0	6	0	0	0	0	0	0	0	0
hsa-miR-6734-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6734-5p	0	6	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	5	0	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	7	8	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6735-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6735-5p	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	1	0	0	3	0	0	0	3	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6736-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6737-3p	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6739-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6739-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6740-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6740-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
